,season,player,position,player_id,team,games,carries,ru_yards,xRush_yards,ru_TD,ru_xTD,fantasy_points,team_carries,team_ru_xTD,carry_share,ru_xTD_share,targets,receptions,cp,re_yards,air_yards,modeled_yards,xRec_yards,re_TD,re_xTD,team_targets,team_air_yards,team_re_xTD,target_share,air_yard_share,re_xTD_share,team_target_index,adj_target_share,adj_air_yard_share,adj_re_xTD_share,aDOT,RACR,WOPR,new_WOPR_0,new_WOPR_0.5,new_WOPR_1,BPI,xRec,opps,wOpps,xTD,OPPO,OPPO_0ppr,carries_share,targets_share,team_opps,opps_share,team_wOpps,wOpps_share,team_xTD,xTD_share,team_OPPO,OPPO_share,team_OPPO_0ppr,OPPO_0ppr_share,total_yards,TD,FP,FP_0ppr,PAO,PAO_0ppr,opp_share,wOpp_share,FP_pg,OPPO_pg,OPPO_0ppr_pg,PAO_pg,yards,xYards
293,2023,Kendrick Bourne,WR,00-0033307,NE,8,1,4,4.940591812133789,0,0.0002839491033590491,0.4,179,3.746054488708642,0.00558659217877095,7.579951231754064e-05,55,37,5.2515516,406,574.0,818.2717416468658,431.0175992559529,4,2.67514443048276,272,2073.0,10.842788213398308,0.20220588235294118,1.8935039238529756,0.24672108113087693,8.409243027888447,1.7003984063745021,2.156474622995791,2.109575382292205,86.31219336219336,13.304602202012159,3.723866327924902,1.8645971281865168,1.8082775052703097,1.767742692149478,9.939773728003262,36.18922138214111,56,111,2.675428379586119,95.8376107664665,59.64838938432539,0.05555555555555555,1.598942387485213,451,0.991378444732482,723,1.2149153632996395,14.58884270210695,0.18338866448945457,547.1825049715557,1.3526702444920538,361.2348063486137,1.269881642232331,410,4,102.0,65.0,6.162389233533497,5.351610615674612,0.12416851441241686,0.15352697095435686,12.75,11.979701345808312,7.456048673040674,0.7702986541916879,410,435.9581910680867
294,2023,Kene Nwangwu,RB,00-0036842,MIN,1,2,9,9.18878722190857,0,0.0015434333516043397,0.9,27,0.47500759523259417,0.07407407407407407,0.0032492814159078356,0,0,0.0,0,0.0,0.0,0.0,0,0.0,32,0.0,1.66162825608626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0015434333516043397,0.928139322300483,0.928139322300483,0.07407407407407407,0.0,59,0.03389830508474576,91,0.02197802197802198,2.136635851318854,0.000722366120858472,70.50800499069972,0.013163602096285497,48.44083037722392,0.01916026862200279,9,0,0.9,0.9,-0.028139322300482994,-0.028139322300482994,0.03389830508474576,0.02197802197802198,0.9,0.928139322300483,0.928139322300483,-0.028139322300482994,9,9.18878722190857
295,2023,Kenneth Gainwell,RB,00-0036919,PHI,11,59,207,238.1494961977005,2,2.1246189323803923,32.7,274,12.771860321724692,0.21532846715328466,0.16635156342623447,28,23,7.739978,130,63.0,232.11908054351807,166.42098836785036,0,0.2225736433174461,353,2687.0,15.99365330603905,0.07932011331444759,0.22222129144753516,0.01391637289232751,9.98597609561753,0.8656573705179283,0.24322201811164168,0.14523155643063343,28.883333333333333,-39.02415293040293,1.4196500769661766,0.6048459807811566,0.6919686391671045,0.7543088587312015,3.1544594222391757,21.739050924777985,87,115,2.3471925756978385,76.2792548355201,54.54020391074212,2.250444719978374,0.8427301153019346,627,1.497603864684947,980,1.2720379990636517,28.76551362776374,0.08159745054690724,772.6115241707986,1.0716441454308654,537.3664352060979,1.0988765986025073,337,2,68.7,45.7,-7.579254835520103,-8.840203910742117,0.13875598086124402,0.11734693877551021,6.245454545454546,6.934477712320009,4.958200355522011,-0.6890231668654634,337,404.5704845655508
296,2023,Kenneth Walker,RB,00-0038134,SEA,10,149,613,603.807861328125,6,7.349076533312903,97.3,214,9.563239128772206,0.6962616822429907,0.7684714806725144,23,17,6.629074,173,-21.0,157.30653071403503,106.8692828952601,1,0.32058629719540477,324,2278.0,17.393499850528315,0.07098765432098765,-0.21164586917356532,0.01843138528475436,9.213067729083667,0.7110756972111555,-0.14928613151486805,0.20762505791957858,-6.366666666666667,,0.9973576118250667,0.46217019913798774,0.5514128615415226,0.6162471473471253,0.0026677237132834986,16.79326766729355,172,195,7.669662830508308,133.8789590726819,117.08569140538836,6.81654203808362,0.7636731468310416,538,3.230954483828564,862,2.327056825885894,26.95673897930052,0.28451745726356853,694.5347738173577,1.9563937308077828,480.4202054944608,2.4302365842040903,786,7,137.6,120.6,3.7210409273180844,3.5143085946116357,0.31970260223048325,0.22621809744779584,13.76,13.387895907268192,11.708569140538836,0.3721040927318082,786,710.6771442233851
297,2023,Kenny Pickett,QB,00-0038102,PIT,7,10,6,28.929291486740112,1,0.4923714903065253,6.6,179,3.1286993548699034,0.055865921787709494,0.15737258025132264,0,0,0.0,0,0.0,0.0,0.0,0,0.0,180,0.0,5.077715082094073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0.4923714903065253,5.8471580905131635,5.8471580905131635,0.3960438081612788,0.0,359,0.1976375065392587,539,0.13256907797593975,8.206414436963977,0.05999837006631629,379.73548154510195,0.10778805224047697,257.4486219731682,0.15563925362383485,6,1,6.6000000000000005,6.6000000000000005,0.7528419094868372,0.7528419094868372,0.027855153203342618,0.01855287569573284,0.942857142857143,0.8353082986447377,0.8353082986447377,0.10754884421240529,6,28.929291486740112
298,2023,Kenyan Drake,RB,00-0033118,GB,1,1,0,4.9792656898498535,0,0.00028882958582243656,0.0,31,0.3163967088138089,0.03225806451612903,0.0009128716506100105,3,2,0.7346738,31,-4.0,19.105998516082764,14.1027246566249,0,0.021353143267333508,30,188.0,0.24490401451475918,0.1,-0.02127659574468085,0.08718984582446139,0.9274900398406375,0.09274900398406376,-0.01973383063490718,0.08086771357742874,-1.3333333333333333,-7.75,0.13510638297872343,0.07243360073492104,0.08068493810193932,0.08682393575050872,-0.08246228184183751,2.204021394252777,4,7,0.021641972853155944,4.242072266019188,2.038050871766411,0.03225806451612903,0.1,61,0.06557377049180328,91,0.07692307692307693,0.5613007233285681,0.0385568233812651,61.0185309664247,0.06952104875080291,39.360933901452775,0.05177851920051086,31,0,5.1,3.1,0.8579277339808113,1.061949128233589,0.06557377049180328,0.07692307692307693,5.1,4.242072266019188,2.038050871766411,0.8579277339808113,31,19.081990346474754
299,2023,KhaDarel Hodge,WR,00-0034854,ATL,8,1,0,1.609928846359253,0,0.2603245452027205,0.0,216,4.976433373103499,0.004629629629629629,0.05231147001981701,16,11,4.869564,199,250.0,305.8270703195012,156.3652318944092,0,0.6007561138831079,265,2341.0,11.067929055076092,0.06037735849056604,0.8320876084271056,0.054278999340674546,8.192828685258965,0.4946613545816734,0.8562532390692355,0.6503455303173717,102.16666666666666,8.377879403794038,1.321786513431861,0.5865991629848164,0.5526330395557181,0.5278071310494596,10.712382465082076,9.002196550369263,17,33,0.8610806590858284,29.96619657896108,20.964000028591816,0.030303030303030304,0.49288345835525804,481,0.2894439687028027,746,0.3610502934469147,16.04436242817959,0.053668736476150995,574.4653473070239,0.41460202011077296,398.5674928298567,0.4125338446601388,199,0,30.9,19.9,0.933803421038923,-1.0640000285918143,0.035343035343035345,0.04423592493297587,3.8625,3.745774572370135,2.620500003573977,0.11672542762986504,199,157.97516074076844
300,2023,Khalil Herbert,RB,00-0036906,CHI,7,73,331,322.3373143672943,0,0.5606934258918194,33.1,181,3.1252267275787817,0.40331491712707185,0.17940887966429475,23,14,5.264693,103,15.0,163.13294768100604,118.30457558613827,1,0.9892640139441937,195,1420.0,9.003949406091124,0.11794871794871795,0.10962340612478763,0.10987001029514469,6.028685258964144,0.7110756972111554,0.09364293326262849,0.5919143297182136,5.933333333333334,-57.121428571428574,1.308454457880425,0.5873346542274861,0.6360437250986075,0.6720790225540613,2.0527337599792075,17.274916410446167,96,119,1.549957439836013,70.63885004480551,53.36393363435934,2.8131678824264084,0.8211453823953824,376,1.7499458994498682,571,1.4377223272125028,12.129176133669906,0.1277875284153405,423.55703911745167,1.1459907005613026,291.2600593026839,1.2458582555836952,434,1,63.4,49.4,-7.23885004480551,-3.963933634359341,0.2553191489361702,0.2084063047285464,9.057142857142857,10.091264292115072,7.623419090622763,-1.0341214349722154,434,440.6418899534326
301,2023,Khalil Shakir,WR,00-0037261,BUF,11,0,0,0.0,0,0.0,0.0,268,10.86863100530315,0.0,0.0,30,25,6.9423347,410,298.0,423.71514117717743,232.78385209146688,2,0.7085874050389975,371,3039.0,17.02731855143793,0.08086253369272237,1.27259545657026,0.041614738274756626,11.46996015936255,0.9274900398406376,1.2733329637739739,0.5265918177642754,111.73333333333333,27.18530651899227,2.184822451692868,0.8908018342528848,0.8931358600554988,0.8932159701488076,12.90377254613261,19.382860273122787,30,60,0.7085874050389975,46.912769912503464,27.529909639380673,0.0,0.8626704213957909,639,0.5140400412936472,1010,0.6401565576211795,27.89594955674108,0.02540108568800329,788.160537064537,0.6700440075931485,542.3561344896402,0.6003834188382493,410,2,78.0,53.0,31.087230087496536,25.470090360619324,0.046948356807511735,0.0594059405940594,7.090909090909091,4.264797264773042,2.502719058125516,2.8261118261360485,410,232.78385209146688
302,2023,Khari Blasingame,RB,00-0035099,CHI,5,8,26,31.39902687072754,0,0.03498076762494251,2.6,141,4.102489596089162,0.05673758865248227,0.008526716961888,4,2,3.1386375,5,6.0,26.793151140213013,20.934658585723568,0,0.045494966907426715,151,560.0,7.902782849501818,0.026490066225165563,0.027012379641899148,0.005756828673369744,3.895458167330678,0.12366533864541834,0.031900250727322985,0.024147046689955758,6.0,-3.0,0.21534001088757107,0.08673132869501188,0.0991518263800642,0.10805254009403902,0.8362283591388308,3.1386375427246094,12,16,0.08047573453236923,8.854860495563935,5.716222952839326,0.25806451612903225,0.13095423009216112,292,0.2107778334400193,443,0.1876144916115622,12.00527244559098,0.006703365950010113,338.0177510766777,0.13570028193121297,231.87654660032123,0.12613945004907512,31,0,5.1,3.1,-3.7548604955639355,-2.616222952839326,0.0410958904109589,0.03611738148984198,1.02,1.770972099112787,1.1432445905678652,-0.7509720991127871,31,52.33368545645111
303,2023,Kirk Cousins,QB,00-0029604,MIN,6,9,11,21.12618488073349,0,0.893575860652936,1.1,126,3.079003323343535,0.07142857142857142,0.29021594549063,0,0,0.0,0,0.0,0.0,0.0,0,0.0,215,0.0,12.406077950028703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0.893575860652936,7.474073651990965,7.474073651990965,0.46847826086956523,0.0,341,0.15620846850410763,556,0.09564895698903267,15.485081273372238,0.05770559707616821,443.71004508627425,0.1065898738513843,298.1124234069682,0.15342225992191863,11,0,1.1,1.1,-6.374073651990965,-6.374073651990965,0.026392961876832845,0.01618705035971223,0.18333333333333335,1.2456789419984942,1.2456789419984942,-1.0623456086651608,11,21.12618488073349
304,2023,Ko Kieft,TE,00-0037311,TB,1,0,0,0.0,0,0.0,0.0,27,0.18670725493352391,0.0,0.0,3,0,0.58471745,0,51.0,65.83964610099792,31.716326962528697,0,0.25035923812538385,32,240.0,1.6329159452579916,0.09375,0.2125,0.15332034625078544,0.9893227091633467,0.09274900398406376,0.21023107569721117,0.15168330032268942,17.0,0.0,0.289375,0.12451296905587866,0.11294832550688923,0.10452040241322473,2.0966177230512004,1.7541523575782776,3,6,0.25035923812538385,6.42794048258345,4.6737881250051725,0.0,0.09375,59,0.05084745762711865,91,0.06593406593406594,1.8196232001915154,0.13758850629022182,68.46903652128172,0.09388098342212689,46.439683379497055,0.10064211865554261,0,0,0.0,0.0,-6.42794048258345,-4.6737881250051725,0.05084745762711865,0.06593406593406594,0.0,6.42794048258345,4.6737881250051725,-6.42794048258345,0,31.716326962528697
305,2023,Kwamie Lassiter,WR,00-0037420,CIN,1,0,0,0.0,0,0.0,0.0,27,2.1773059753968287,0.0,0.0,1,1,0.85449123,2,-1.0,8.506240844726562,7.2685082346288254,0,0.01712440699338913,44,298.0,2.872778506251052,0.022727272727272728,-0.003355704697986577,0.005960921441081204,1.3603187250996016,0.030916334661354582,-0.004564827936575844,0.008108753055150464,-1.0,-2.0,0.031741915802318485,0.020187900690272553,0.023997791698527508,0.02676017836469287,0.008870015677956367,0.8544912338256836,1,2,0.01712440699338913,1.684088499248901,0.8295972654232173,0.0,0.022727272727272728,71,0.014084507042253521,115,0.017391304347826087,5.050084481647881,0.0033909149551100788,103.53477673462096,0.016265921001264488,71.8224664204425,0.011550665227323535,2,0,1.2,0.2,-0.48408849924890096,-0.6295972654232174,0.014084507042253521,0.017391304347826087,1.2,1.684088499248901,0.8295972654232173,-0.48408849924890096,2,7.2685082346288254
306,2023,Kyle Juszczyk,RB,00-0029892,SF,7,5,6,12.651421427726746,0,0.6879900596063911,0.6000000000000001,202,8.638789172355416,0.024752475247524754,0.07963963998658467,10,8,3.341514,65,45.0,85.21181058883667,54.422740125889035,2,1.4609195156954229,191,1087.0,10.397169693373144,0.05235602094240838,0.22583810400452936,0.14051126977629025,3.926374501992032,0.30916334661354583,0.18177743938235832,0.5442538101022442,24.833333333333336,16.053571428571427,0.7486819108984086,0.34249339287143143,0.3360967239992264,0.33227876594294214,5.751462210259918,6.8205249309539795,15,25,2.148909575301814,26.421398538126443,19.600873607172463,0.2143903538426865,0.3937301587301587,393,0.2718761852804406,584,0.3052816380281169,19.03595886572856,0.11288685747113107,470.3101170060161,0.38466013621931455,342.6895718273643,0.37659297308286743,71,2,27.1,19.1,0.6786014618735563,-0.5008736071724638,0.03816793893129771,0.04280821917808219,3.8714285714285714,3.7744855054466346,2.8001248010246376,0.0969430659819368,71,67.07416155361578
307,2023,Kyle Philips,WR,00-0037273,TEN,7,0,0,0.0,0,0.0,0.0,143,2.9891977849508895,0.0,0.0,19,13,4.348447,166,159.0,260.3295183816226,140.78002306240955,0,0.5161496894434094,199,1962.0,7.922398236580193,0.09547738693467336,0.4747912016795108,0.0651506872073389,6.152350597609562,0.5874103585657371,0.4870825869498539,0.3980663584852095,53.43333333333334,3.7116910866910864,1.2994199174329102,0.5287743676609958,0.5474546724404882,0.5606759676914385,5.820516314321172,11.68535202741623,19,38,0.5161496894434094,28.860252470317644,17.174900442901414,0.0,0.6447107175048352,342,0.37386474393053337,541,0.47092076301090907,10.911596021531082,0.04730285912573447,401.11386649720697,0.47241672018274955,276.9375983666661,0.3921297934456307,166,0,29.6,16.599999999999998,0.7397475296823579,-0.574900442901414,0.05555555555555555,0.07024029574861368,4.228571428571429,4.122893210045378,2.4535572061287736,0.10567821852605075,166,140.78002306240955
308,2023,Kyle Pitts,TE,00-0036970,ATL,12,1,-4,5.148849010467529,0,0.000487092999439831,-0.4,354,8.434481685497627,0.002824858757062147,5.77501994316196e-05,68,41,7.7850103,492,757.0,1036.0612970388029,605.2757541329603,1,2.5491036004386842,352,2982.0,16.03744160779752,0.19318181818181818,3.453954953107875,0.15894702302138342,10.882549800796813,2.102310756972112,2.9611151929235953,1.8419789432153109,134.6858585858586,8.37852831561449,5.91047236712534,2.1778482408196362,2.1370822932941347,2.105423116759355,15.298393559568114,43.86831372976303,69,137,2.549590693438124,120.20831820473455,76.34000447497152,0.05263157894736842,2.3284692666332187,706,1.1582428831345029,1058,1.5254858118065726,24.471923293295145,0.10418432024656864,812.5615185861934,1.7599014219555498,576.4759225314011,1.5876729547409827,488,1,95.8,54.8,-24.40831820473456,-21.540004474971525,0.09773371104815864,0.12948960302457466,7.983333333333333,10.017359850394547,6.3616670395809605,-2.0340265170612133,488,610.4246031434278
309,2023,Kylen Granson,TE,00-0036876,IND,10,1,2,4.3076982498168945,0,0.0009221474827272313,0.2,247,10.005320545281029,0.004048582995951417,9.216571108880252e-05,34,20,6.710863,247,246.0,416.1324727497995,242.1424078042001,1,2.270911378087476,343,2429.0,14.805449035251513,0.09912536443148688,0.9632375209084261,0.1533834855451176,10.604302788844622,1.051155378486056,1.0331907937742149,1.8007007640019683,57.86666666666667,3.270006059514256,2.244466353689252,1.2182378809314742,1.1719643121629226,1.1403822413594917,9.12351301673973,22.741249680519104,35,69,2.2718335255702033,61.01726143934202,38.27601175882292,0.05,1.0468000593689029,590,0.5989583781701634,933,0.7530329832278805,24.810769580532543,0.09156642715963026,735.0578124673483,0.8336488958203474,498.8944770248052,0.7597328125296003,249,1,50.9,30.9,-10.117261439342023,-7.376011758822921,0.059322033898305086,0.07395498392282958,5.09,6.1017261439342025,3.827601175882292,-1.0117261439342027,249,246.450106054017
310,2023,Kyler Murray,QB,00-0035228,ARI,4,11,31,40.17596009373665,3,1.1139689636136256,21.1,91,4.289462462260228,0.12087912087912088,0.25969896540990983,0,0,0.0,0,0.0,0.0,0.0,0,0.0,127,0.0,5.321873200358823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,1.1139689636136256,10.70140979105542,10.70140979105542,0.46593261810653114,0.0,218,0.2042255062944718,345,0.13370563415239514,9.611335662619052,0.11590157733707465,282.1864773293448,0.15729013762005514,195.49897259077554,0.22970009107643122,31,3,21.1,21.1,10.398590208944581,10.398590208944581,0.05045871559633028,0.03188405797101449,5.275,2.675352447763855,2.675352447763855,2.5996475522361453,31,40.17596009373665
311,2023,Kyren Williams,RB,00-0037840,LA,8,134,687,575.7442438006401,7,5.760989554076937,110.7,200,7.271676982006673,0.67,0.7922504765176119,35,22,5.1876793,188,11.0,218.38409742410295,159.90672718324265,3,1.7737349732778966,280,2169.0,14.394688949454576,0.125,0.0048263317454155085,0.12322148672376172,8.007330677290838,1.0820717131474105,0.017745636797809234,1.1487291471317838,6.523809523809524,29.952380952380953,1.4155767772059518,0.9304363128890976,0.9971697471600609,1.0474975621715512,2.8120593507740836,26.802861511707306,169,204,7.534724527354833,145.57630577422458,118.77344426251727,5.775332782685724,0.941465563322774,480,2.863115511524693,760,2.171406313279605,21.66636593146125,0.3477613436046433,620.4856971636609,1.8762503186527975,429.8699715867834,2.205174360001036,875,10,169.5,147.5,23.923694225775407,28.726555737482716,0.35208333333333336,0.26842105263157895,21.1875,18.197038221778072,14.84668053281466,2.9904617782219276,875,735.6509709838828
312,2023,La'Mical Perine,RB,00-0036269,KC,1,1,1,4.695001602172852,0,0.0003148091255525953,0.1,19,0.029371915595447606,0.05263157894736842,0.010718031805912857,1,0,0.83684236,0,1.0,7.0593180656433105,5.907536376717957,0,0.002753242151811719,28,171.0,0.8241959614679217,0.03571428571428571,0.005847953216374269,0.0033405188578067026,0.8656573705179283,0.030916334661354582,0.0050623238041984115,0.0028917447706145035,1.0,0.0,0.05766499582289056,0.0205136325851657,0.024012124002056313,0.026519223440179526,0.11039587919324872,0.8368423581123352,2,3,0.0030680512773643143,1.915504463665602,1.0786621055532668,0.05263157894736842,0.03571428571428571,47,0.0425531914893617,75,0.04,0.8535678770633693,0.003594384652711738,52.54041340478317,0.036457734904141774,32.575031961282654,0.03311315570880545,1,0,0.1,0.1,-1.815504463665602,-0.9786621055532668,0.0425531914893617,0.04,0.1,1.915504463665602,1.0786621055532668,-1.815504463665602,1,10.602537978890808
313,2023,Lamar Jackson,QB,00-0034796,BAL,12,56,303,246.46466118097305,5,2.2929387078723042,60.300000000000004,331,12.852272614212337,0.1691842900302115,0.17840725735437016,0,0,0.0,0,0.0,0.0,0.0,0,0.0,331,0.0,16.905340772820637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,56,2.2929387078723042,38.40409836533113,38.40409836533113,2.000181237931516,0.0,662,1.0076750899163913,993,0.6776607798909616,29.757613387032976,0.07705385099436313,789.6051854550983,0.617186943444626,567.1440150201465,0.8610307291114252,303,5,60.3,60.3,21.895901634668867,21.895901634668867,0.08459214501510574,0.05639476334340383,5.0249999999999995,3.200341530444261,3.200341530444261,1.8246584695557386,303,246.46466118097305
314,2023,Latavius Murray,RB,00-0030513,BUF,12,70,280,260.18740725517273,3,4.466165427059204,46.0,286,11.023578031786418,0.24475524475524477,0.4051466242794349,20,16,7.807522,98,15.0,129.31724482774734,99.24525130023048,0,0.8407118564937264,410,2947.0,18.277308485470712,0.04878048780487805,0.02875081022930866,0.04599757437819898,10.882549800796813,0.6183266932270917,0.04473558812796525,0.4611865260407986,5.0,33.21666666666667,0.8842444839580044,0.49284564886600213,0.5410372664610759,0.5765262289607714,3.161482345345628,15.372328162193298,90,110,5.3068772835529305,83.1568577190512,67.7845295568579,2.7995908297442824,0.5760792778649921,696,1.526460839479502,1106,1.1903843670361622,29.30088651725713,0.18111661162290696,858.2939069200909,1.1560741835721606,586.2863552649176,1.3646796508274985,378,3,71.8,55.8,-11.356857719051206,-11.984529556857908,0.12931034482758622,0.09945750452079566,5.983333333333333,6.929738143254267,5.648710796404825,-0.9464048099209332,378,359.43265855540324
315,2023,Laviska Shenault,WR,00-0036268,CAR,8,12,55,52.127556562423706,0,0.2590638978327554,5.5,186,3.580585389700059,0.06451612903225806,0.07235238644998684,10,10,5.0610685,60,-25.0,67.37868738174438,56.84569060794294,0,0.09853499243035913,270,1434.0,10.104808820178732,0.037037037037037035,-0.12232175155819004,0.009751297049142613,6.306932270916335,0.30916334661354583,-0.1253316513350558,0.1259838178637262,-11.666666666666666,-5.929545454545455,0.3923078976615758,0.19957177041830584,0.24013947376903452,0.2698020032456234,-0.766023388612546,8.455021381378174,22,32,0.35759889026311453,21.497939439993527,13.042918058615353,0.5810918358180022,0.3186220825015392,456,0.3784046609455571,726,0.35113929824685153,13.685394209878792,0.02612996635529739,542.0621105658562,0.32106688038003395,358.0015930163414,0.28161614849850647,115,0,21.5,11.5,0.0020605600064740326,-1.5429180586153528,0.04824561403508772,0.0440771349862259,2.6875,2.687242429999191,1.630364757326919,0.0002575700008091708,115,108.97324717036665
316,2023,Lawrence Cager,TE,00-0036145,NYG,2,0,0,0.0,0,0.0,0.0,37,0.708004639110201,0.0,0.0,4,3,1.3623631,27,16.0,31.110748883802444,19.408649036775188,1,0.6038262685760856,55,305.0,3.5967345805838704,0.07272727272727272,0.10570224477509246,0.16788179807197903,1.7003984063745021,0.12366533864541834,0.08617060784127617,0.17559884298044007,8.0,9.214285714285714,0.29282446258924905,0.12956275846870768,0.12877328524776577,0.12839756993345527,2.562490215987284,2.7247263193130493,4,8,0.6038262685760856,8.28854883444708,5.563822515134032,0.0,0.14588859416445624,92,0.08732795443758898,147,0.1092530657748049,4.3047392196940715,0.14027011573978648,113.12445100935024,0.14258036993147188,75.64875367076914,0.13425119952502748,27,1,11.7,8.7,3.4114511655529185,3.136177484865968,0.043478260869565216,0.05442176870748299,5.85,4.14427441722354,2.781911257567016,1.7057255827764592,27,19.408649036775188
317,2023,Lil'Jordan Humphrey,WR,00-0035406,DEN,7,0,0,0.0,0,0.0,0.0,158,4.3885242156017545,0.0,0.0,9,7,4.738208,65,77.0,110.34223850804847,63.198297033533294,1,0.6897186592686921,191,1315.0,10.371566160582006,0.04712041884816754,0.41374431455872884,0.06650091689045237,5.9050199203187255,0.27824701195219126,0.37078670045111023,0.3753456613756236,59.5,15.15940170940171,0.7847021483541349,0.31475392368633326,0.30243502998958793,0.2936004374229599,7.769560485034278,5.922835350036621,9,18,0.6897186592686921,16.380977009002102,10.458141658965483,0.0,0.3300540854420165,349,0.18229947572013794,540,0.23347325879390707,14.76009037618376,0.04672862033294811,411.4489840513292,0.2733180938621348,284.0173378234926,0.2555931692892473,65,1,19.5,12.5,3.119022990997896,2.0418583410345175,0.025787965616045846,0.03333333333333333,2.7857142857142856,2.340139572714586,1.494020236995069,0.4455747129996994,65,63.198297033533294
318,2023,Logan Thomas,TE,00-0031260,WAS,12,1,2,3.058238983154297,0,0.0002938688019329394,0.2,242,5.722677102901782,0.004132231404958678,5.135163082745454e-05,63,45,8.477154,424,401.0,668.0582517714938,428.23451576010814,3,4.100435566622764,452,3357.0,21.260855662054382,0.13938053097345132,1.4238335606280914,0.1928631486803739,13.974183266932272,1.9477290836653387,1.7306775113992274,2.3663643022401915,75.78636363636363,12.910053172981295,3.3979725558103704,2.0086149868872814,1.9965715278619482,1.9892832470036768,11.24516632065139,44.487771928310394,64,127,4.100729435424697,112.22142401518482,67.73365208687443,0.043478260869565216,1.600859375580471,694,1.086979787287817,1146,1.2834227072944617,26.983532764956166,0.1519715550645156,890.7551695979898,1.4386579997628952,586.0495099551742,1.3236624574959592,426,3,105.6,60.6,-6.621424015184821,-7.1336520868744255,0.09221902017291066,0.11082024432809773,8.799999999999999,9.351785334598736,5.644471007239535,-0.5517853345987369,426,431.29275474326244
319,2023,Lucas Krull,TE,00-0037539,DEN,2,0,0,0.0,0,0.0,0.0,54,0.8702142169597091,0.0,0.0,2,0,1.2752769,0,6.0,14.944316703593358,9.259791194985869,0,0.30188109166920185,53,414.0,3.0450285295955837,0.03773584905660377,0.005477707006369428,0.09913900271709286,1.638565737051793,0.06183266932270917,0.0009727814855228778,0.13006355494677357,6.0,0.0,0.11805853283549309,0.06776362096967124,0.06749965740262626,0.06758598008410946,2.3745451077094817,1.2752768397331238,2,4,0.30188109166920185,4.012542509246922,2.737265669513798,0.0,0.07614942528735633,107,0.03794326241134752,160,0.050640924196866596,3.915242746555293,0.07710405489795051,119.12396617760027,0.0677984580612552,84.35857369531954,0.06383290617490293,0,0,0.0,0.0,-4.012542509246922,-2.737265669513798,0.018691588785046728,0.025,0.0,2.006271254623461,1.368632834756899,-2.006271254623461,0,9.259791194985869
320,2023,Luke Farrell,TE,00-0036887,JAX,7,0,0,0.0,0,0.0,0.0,197,6.411287056071796,0.0,0.0,13,11,5.6056275,120,42.0,101.346705093747,79.18321361795897,0,0.7093776781111956,246,2002.0,10.071896760025993,0.052845528455284556,0.1536214772050801,0.07043138894419772,7.605418326693227,0.4019123505976096,0.1612398985932949,0.33320829308443867,17.3,26.075,0.6703890092967248,0.3486340800806149,0.3690301671900701,0.3840409656158565,2.6003738691898395,10.128114581108093,13,26,0.7093776781111956,22.302702011571164,12.17458743046307,0.0,0.37523598350211257,443,0.20538683517859804,689,0.2650675329302289,16.48318381609779,0.043036447692732994,524.1086806633305,0.2831545903970857,360.11314472339865,0.21491175000129992,120,0,23.0,12.0,0.6972979884288351,-0.17458743046307024,0.029345372460496615,0.03773584905660377,3.2857142857142856,3.186100287367309,1.7392267757804387,0.09961399834697637,120,79.18321361795897
321,2023,Luke Musgrave,TE,00-0039144,GB,10,0,0,0.0,0,0.0,0.0,224,6.591543617089524,0.0,0.0,45,33,6.7842436,341,338.0,581.7736291817855,341.40754719790925,1,1.9310795576311648,330,2985.0,20.30565930926241,0.13636363636363635,1.138938311665268,0.09510055931797813,10.202390438247013,1.3912350597609562,1.128930094975243,0.9409951650350172,70.46904761904761,11.786630158571635,2.8706146878311554,1.2480862391399816,1.2940884301250055,1.326714073802415,9.202488061362496,31.208548963069916,45,90,1.9310795576311648,76.93578102864784,45.727232065577915,0.0,1.3822385797769785,554,0.7976079182947382,884,1.0048782071133622,26.897202926351934,0.0717948094052275,712.6835110679386,1.07170219713443,499.1883018210647,0.8970751572900009,341,1,73.1,40.1,-3.8357810286478333,-5.627232065577917,0.0812274368231047,0.10180995475113122,7.31,7.693578102864784,4.572723206557791,-0.3835781028647842,341,341.40754719790925
